userid,language,date_local,tweet_text,lat,lng,screen_name,governorate,Area 
634004860,u'en',12/20/2018 17:18,"uI''m at Muse Coffeesphere in Kuwait city, Kuwait https://t.co/mxLF61pUKw,",29.364418,47.96014,dana96x__,Capital,Qibla
2896526600,u'tl',11/01/2018 23:07,"uI''m at D1 KHALDI in Kuwait, Mubarak Al-kabeer https://t.co/3qHJSlHGHu,",29.252357,48.076813,lari_0i,Mubarak Al-Kabeer,Sabah Al-Salem
2746770700,u'en',09/09/2018 19:10,"uI''m at nuzha starbucks https://t.co/72jB8JKNrh,",29.331562,47.9982,shahadalqabandi,Capital,Rawda
776126340,u'tl',01/03/2018 16:46,"uI''m at Ishbilya in kuwait, Farwaniyah w/ @lawyer_kuw https://t.co/kvBMW3KLa1,",29.272997,47.938457,falmohammad5,Farwaniya,Ishbeelia
357893700,u'und',4/21/2018 11:30,"uI''m at Khairan 278 | الخيـرآن w/ @aalshreeda_27 https://t.co/VWgImVa61P,",28.678864,48.30363,kme56x,Ahmadi,Shalihat
360928320,u'en',09/08/2018 20:59,"uI''m at The Avenues in Kuwait City, Al Farwaniyah Governorate https://t.co/QfarS4vs5M,",29.302284,47.931515,Muharebxh,Farwaniya,Al-Rai
8.45E+17,ar,05/07/2020 10:32,I'm at بنك الخليج https://t.co/5GNmRT0Crb,29.357862,47.66858,mxx6i,Jahra,West Jahra
382092300,u'tl',04/12/2018 19:40,"uI''m at Arabica % Shuwaikh in Shuwaikh https://t.co/VokMP1cTcl,",29.342106,47.939472,Shorouq_alk,Capital,Shuwaikh Industrial - 1
9.37E+17,u'und',1/27/2018 20:07,"u''لوية المدارس من جديد (@ Yarmouk Co-Op in Kuwait, Al Asimah) https://t.co/Cvb6NwzuNG'',",29.309969,47.969402,omel3walee,Capital,Yarmouk
8.37E+17,ar,1/30/2020 8:13,"صباح الخير (@ الهيئة العامة للتعليم التطبيقي والتدريب in الكويت, Al Asimah) https://t.co/kVSGG5XUcY",29.331213,47.981728,r_alsadoun,Capital,Adeilia
399573400,u'und',02/04/2018 11:28,"u''كُليتي \U0001f60d\U0001f44b\U0001f3fc (@ College of Basic Education in Al-Ardiya, Kuwait) https://t.co/miS0S8BiUR'',",29.276712,47.922398,Jamoon_Alq,Farwaniya,Ardhiya - 6
8.94E+17,tl,04/12/2019 19:07,"I''m at Banana Lvs in Kuwait City, Al Kuwayt https://t.co/obY8pRQjad",29.27908,48.003376,shalfilchawii,Hawalli,Zahra
3805618200,u'en',06/06/2018 23:25,"uI''m at Bartone in Kuwait City, Al Kuwayt https://t.co/wmNgwQFFI9,",29.384453,47.99149,Ma67xi,Capital,Sharq
315051970,u'in',4/20/2018 3:15,"uI''m at Chalet K278 in Al Khiran, Al Asimah https://t.co/chhM3yyLsR,",28.659163,48.367847,t924x,Ahmadi,Sabah Al-Ahmad Al-Bahrya
7.67E+17,und,12/11/2019 20:53,"I''m at دوانية التويم💙. in كويت, Al Jahrah https://t.co/DSBFRkcpbu",29.332994,47.76869,aladwanl,Capital,Jaber Al-Ahmad
286542750,u'ar',03/07/2018 18:08,"u''اتطمن على عيالي\U0001f60d (@ مركز الخرافي لأنشطة الأطفال المعاقين) https://t.co/VpOc9gbM4z'',",29.27461,48.048496,zahraaabdulslam,Hawalli,Mubarak Al-Abdullah Al-Gaber
877234600,u'en',3/25/2018 21:09,"uI''m at Jaber Alahmad City in Kuwait City https://t.co/kFbL3ePuDt,",29.33486,47.771427,I566x_,Capital,Jaber Al-Ahmad
9.52E+17,u'en',08/05/2018 22:35,"uI''m at Arabica % The Avenues https://t.co/CVNnzBKIob,",29.304342,47.94107,sie3x,Farwaniya,Al-Rai
8.19E+17,und,4/17/2019 18:42,"I''m at جمعية المحامين الكويتية in Kuwait City, Al Asimah https://t.co/9XvtBz6V0I",29.297373,47.9138,SaraAlsaleh77,Farwaniya,Ardhiya - 6
7.10E+17,u'ca',05/05/2018 11:12,"uI''m at Grand Avenue in Kuwait, Al ‘Āşimah https://t.co/Wf37bN08LY,",29.303072,47.938004,MadhawiFZ,Farwaniya,Al-Rai
986754100,u'en',4/22/2018 16:31,"uI''m at Al-Tijaria Tower in Kuwait City https://t.co/dwes3w3Qgo,",29.370523,47.992874,Baro0oi,Capital,Merqab
507898200,u'en',01/11/2018 20:07,"uI''m at Trolley - @trolly_kw https://t.co/I0YaPUei4p,",29.285145,48.006016,Talaal_10,Hawalli,Hitteen
1.01E+18,u'en',12/14/2018 14:47,"uI''m at Pick Yo in Kuwait https://t.co/RooM4vAMKy,",29.29641,48.009663,azizkalfoudari,Hawalli,Al-Salam
9.29E+17,u'en',03/01/2018 21:42,"uI''m at Bowling''36O Mall https://t.co/WYC7Lzvp6T,",29.26767,47.993256,y2lx_,Hawalli,Zahra
8.29E+17,u'en',12/30/2018 10:27,"uI''m at Pj''s Coffee Of New Orleans in Abu AlHasaniya, Mubarak AlKabeer https://t.co/NxMc53i0H8,",29.196846,48.109936,alhajeriM_,Mubarak Al-Kabeer,Abu Ftaira
8.37E+17,u'lv',11/29/2018 19:01,"uI''m at Pick yo - sea view in Abū Ḩulayfah, Al Aḩmadī https://t.co/gcWugYzvWK,",29.137138,48.131203,albrgawi__,Ahmadi,Mahboula
4827817000,en,10/15/2019 20:28,"I''m at Chill Cafe&amp;resaurant in Kuwait City, Al Kuwayt w/ @moonlightf_ https://t.co/96bYqkkejQ",29.367842,47.970512,fatmax1i,Capital,Qibla
9.47E+17,ca,12/04/2020 15:46,"I''m at Kuwait International Airport - @kuwaitairports in Al Farwānīyah, Al Farwaniyah https://t.co/1RUsfkoklY",29.23941,47.971497,a87xii,Farwaniya,Airport
3235305700,u'en',1/22/2018 21:46,"uI''m at @AlHamraTower in Sharq, Kuwait https://t.co/uNX9FpN70p,",29.378656,47.992897,sm_alzaid,Capital,Sharq
1.01E+18,en,1/28/2021 23:59,I'm at Boubyan Bridge in Al Jahra https://t.co/HqcQ5WRfP9,29.605427,48.077667,abdulrahman9217,Jahra,Subiya
9.42E+17,u'en',6/14/2018 22:12,"uI''m at VOL.1 in Kuwait City https://t.co/Y7LgzopTlc,",29.374065,47.97961,_CDA1,Capital,Qibla
1.05E+18,en,6/17/2019 20:29,"I''m at Pick Yo in Al Kuwayt, Hawalli https://t.co/xYdS2ivnZi",29.361923,47.981525,AlqattanAesha,Capital,Merqab
9.94E+17,u'in',9/19/2018 22:41,"uI''m at Shuwaikh in Shuwaikh, Al Asimah https://t.co/UVlgowZdQs,",29.352139,47.956333,its_maryam6,Capital,Shuwaikh
534089660,u'en',6/13/2018 0:55,"uI''m at Souq Sharq in Kuwait City, Al Asimah w/ @yousef_fahad_98 https://t.co/grSyjsBCdY,",29.389957,47.981903,sajmii__,Capital,Al Wagha Al Bahrya
7.79E+17,u'ar',10/01/2018 7:18,"uI''m at ثنوية عيسى عبدالله الهولي https://t.co/rIs9QARgeF,",29.163042,48.103733,ALRSHEDI68,Ahmadi,Egaila
7.38E+17,u'en',1/22/2018 22:21,"uI''m at Resturant Caf\xea Port™ in Sharq, Al Asma https://t.co/lWQJVl4lY9,",29.39006,47.983974,f6062x,Capital,Al Wagha Al Bahrya
311633800,u'und',01/10/2019 8:15,"u''روووووووووعة ❤️❤️❤️ @ Sheikh Jaber Al-Ahmad Cultural Centre - مركز الشيخ جابر الأحمد الثقافي https://t.co/25njajotMG'',",29.361622,47.958775,KaRaMeShKo,Capital,Shuwaikh
2999378700,en,10/15/2019 0:30,"I''m at Saveco in Al-Rai, Al-Asimah https://t.co/cyapEDzimT",29.315538,47.956932,KHALIFAA94,Farwaniya,Al-Rai
342675780,u'und',8/13/2018 8:56,"u''الله يخليكم لبعض @ Qusour, Kuwait https://t.co/kf7ZJj5oh9'',",29.21405,48.06404,jassemalkhalifa,Mubarak Al-Kabeer,Al-Qusour
9.76E+17,u'ar',08/05/2018 20:16,"u''اللهم شافي وعافي كل مريض لايعلم بوجعه غيرك يالله (@ مستشفى الفروانية in Farwaniya, Al Farwaniyah Governate) https://t.co/Q6zeDK0ymL'',",29.270203,47.905487,_x35F,Farwaniya,Sabah Al-Nasser
2517120500,ca,7/31/2020 2:27,"Gn💙 (@ غرفة مال أنا 👳🏽‍♀️💘 in Al Kuwayt, Mubarak Al-kabeer) https://t.co/gzsDFgCwX9 https://t.co/LYt7pVCuKE",29.242012,48.079296,SaraNRaq,Mubarak Al-Kabeer,Al-Adan
2614056000,u'en',1/25/2019 0:45,"uI''m at Viking Cafe II https://t.co/OVg60YMHxW,",29.1991,48.045834,bn_5lefh,Mubarak Al-Kabeer,South Wosta
251476340,u'en',04/11/2018 4:16,"u''Just posted a photo @ Al-Fardaws https://t.co/EaqvTAPQkQ'',",29.2846,47.8744,majasker,Farwaniya,Firdous
8.31E+17,en,02/07/2020 19:38,I'm at Shaikh Jaber Al-Ahmad Cultural Center in Kuwait https://t.co/IEOndfOU8V,29.359667,47.95659,Nenoo_1996,Capital,Shuwaikh
8.25E+17,u'en',09/09/2018 7:34,"uI''m at Starbucks in Kuwait w/ @mfahad66 https://t.co/8hAjssyTVB,",29.328386,47.962914,galtukhaim,Capital,Khalidiya
2599980800,en,10/26/2019 19:44,"I''m at @AlShaheedPark in Kuwait City, Al Kuwayt https://t.co/hOxoqMMV7X",29.369656,47.993584,otaibix46,Capital,Hadeyk Al-Soor
70579170,u'en',2/18/2018 16:24,"u''Love the weather outside drizzling minus the dust....\U0001f637\U0001f927☔️ @ Kuwait https://t.co/rLoXG55SYL'',",29.166668,47.6,drexdare,Jahra,Kabed
1.17E+18,en,01/06/2020 21:08,I'm at Muse Espresso Bar in Jazz Tower | Ahmed AlJaber Street | Sharq https://t.co/CkmNYYCfYj,29.381899,47.986015,WaleedAl3lyan,Capital,Sharq
2983434500,en,10/17/2019 18:32,"I''m at Over Jar in Al Kuwayt, Al Farwaniyah https://t.co/haRt6fBE4F",29.30386,47.939774,halelajj,Farwaniya,Al-Rai
1006762300,u'en',02/04/2018 7:30,"uI''m at Starbucks Coffee (Drive Thru) https://t.co/D27pefpXxM,",29.263067,48.084976,b42x_,Mubarak Al-Kabeer,Sabah Al-Salem
396084000,ar,04/07/2019 13:03,I'm at جامعة الكويت - كلية الحقوق https://t.co/kgdD3Osusf,29.267715,47.99262,x_ala2e,Hawalli,Zahra
334889660,u'und',2/21/2018 12:13,"uI''m at Starbucks -Kaifan in Kowe\xeft https://t.co/XCgG1cJgGM,",29.344698,47.952118,Maleehalhajri,Capital,Keefan
1.12E+18,ca,10/15/2020 23:47,"I''m at اشاره الحب in Kuwait City, Al Kuwayt https://t.co/mB2JomEcb7",29.344608,47.979218,eisein7_,Capital,Abdullah Al-Salem
315436900,u'en',09/11/2018 21:26,"uI''m at BRO By Brothers in Shuwaikh https://t.co/BheisUF1w6,",29.341772,47.94269,TheH26,Capital,Shuwaikh Industrial - 1
2898468000,u'en',1/22/2018 19:30,"uI''m at His Majesty The Coffee in Kuwait City https://t.co/J7maV1sDW1,",29.381556,47.993023,mnourtiiy,Capital,Sharq
337465380,u'en',12/02/2018 19:26,"uI''m at Trolley - Khaldiya City in Kuwait City, Al Kuwayt https://t.co/jNZhC5C2PH,",29.328379,47.964817,Yassof93,Capital,Khalidiya
769396200,u'ca',06/09/2018 10:46,"uI''m at غراند أڤنيو in Kuwait, Al ‘Āşimah https://t.co/N5wtI5yApG,",29.302929,47.9376,Sa57x__,Farwaniya,Al-Rai
9.47E+17,lv,10/19/2019 0:29,I'm at Bnaider 258 in Al Aḩmadī https://t.co/nrDsNsxDHQ,28.811892,48.277573,omaralbloushi9,Ahmadi,Shalihat
401996220,u'en',01/12/2018 17:03,"uI''m at Qurtuba Block 4 in kuwait https://t.co/IBk7S4vwbF https://t.co/1D70EsJ3qw,",29.314468,47.9821,DeellLoo,Capital,Qortuba
7.99E+17,tl,12/24/2019 21:00,"I''m at Shako Mako Juice in Kuwait City, Al Kuwayt https://t.co/ZvboF0btTx",29.367098,48.011368,ealrabeii,Capital,Bned Al-Gar
82488250,en,9/30/2020 11:33,Just posted a video @ Mahboula https://t.co/z0PEdponSn,29.1455,48.1209,yoyoo143,Ahmadi,Mahboula
336061570,u'en',2/28/2018 21:45,"u''#nestle #kuwait #marinaq8 #instgram #daily @ Marina Crescent, Walking At Sea Side. https://t.co/U95qK0Ipav'',",29.34339,48.066994,jedqn,Hawalli,Salmiya
8.22E+17,u'tl',1/21/2019 20:53,"uI''m at Bunkakw in Kuwait City, Al Kuwayt https://t.co/4EEAyeZmW0,",29.37711,47.969852,mariam6s_,Capital,Qibla
7.32E+17,u'en',11/21/2018 18:40,"uI''m at Pick yo - Mishref - @pick_kuwait in Mishrif, Hawalli https://t.co/z6CNOCtKuo,",29.287746,48.06587,Reem__Almeer,Hawalli,Mishref
9.31E+17,u'en',04/02/2018 0:20,"uI''m at Farooj Republic https://t.co/Pq27Y55qau,",29.196394,48.048397,__A95__,Mubarak Al-Kabeer,South Wosta
279012100,u'und',01/10/2018 12:07,"uصار ام كلثوم @ Jula''ia Beach, Kuwait https://t.co/12f3qAvraT,",28.883675,48.279537,3aber_sbeelq8,Ahmadi,Shalihat
7.49E+17,u'en',3/27/2018 22:23,"uI''m at B+F Burgeer Boutique - @burgerboutique_ in Salmiya, Hawalli https://t.co/DCxFcFY3ft,",29.347105,48.08558,ans26_,Hawalli,Salmiya
2535217000,u'tl',02/02/2018 20:39,"uI''m at Solo Pizza Napulitana in Kuwait City, Al Asimah https://t.co/JDelnIO8FH,",29.373074,47.988087,FatenMA,Capital,Merqab
9.79E+17,en,11/01/2019 21:41,"I''m at Bartone in Kuwait City, Al Kuwayt https://t.co/GbMZOY5bjA",29.38452,47.991467,s78x3,Capital,Sharq
7.39E+17,en,06/04/2020 15:24,I'm at Trolley https://t.co/aYaxiDVeWT,29.26571,48.087006,rahofalhajrii,Mubarak Al-Kabeer,Sabah Al-Salem
8.95E+17,lv,01/03/2020 20:31,I'm at Bnaider 258 in Al Aḩmadī w/ @alkhaldy62x @ar_alenziii https://t.co/H4QXYFtdlg,28.79963,48.28045,ALKHALDY2x,Ahmadi,Shalihat
1901432200,ar,2/22/2020 16:17,I'm at مزرعة البحيرة الزرقاء https://t.co/PM28DNSA8o,30.033878,47.777935,Da32___,Jahra,Abdaly
3099776300,u'en',12/15/2018 17:44,"uI''m at Souq Al Mubarakiya in Kuwait City, Al Asimah https://t.co/6w7e8ooWbY,",29.373802,47.973106,15Althaferi,Capital,Qibla
4920447500,u'en',8/14/2018 22:14,"uI''m at The Avenues in Kuwait City, Al Farwaniyah Governorate w/ @alksar_ https://t.co/AlrCQxXjoI,",29.30238,47.930725,sliman_alfaris_,Farwaniya,Al-Rai
803725400,tr,4/26/2020 1:27,I'm at Abdulla Al-Mubarak https://t.co/hCYKtXl8Vh,29.242819,47.90201,ta82z,Farwaniya,Abdullah Al-Mubarak
7.42E+17,in,05/02/2019 15:24,"Stability and pride! @ Pesh Khabur, Dahuk, Iraq https://t.co/k3gbep7YqC",29.328949,47.999454,jointhelpk,Capital,Rawda
9.81E+17,en,4/25/2019 12:56,China hotpot55558093 what's app @ CHINA Hotpot https://t.co/I1duXhFTt8,29.310608,47.97625,Chinahotpot1,Capital,Yarmouk
3162971100,u'ar',02/09/2018 23:00,"uI''m at خوخ ومشمش https://t.co/6w8WANhZxH,",29.245953,47.936924,aldehanix_,Farwaniya,Jaleeb Al-Shuyoukh
1.01E+18,in,07/08/2019 21:54,"I''m at Jabriya in Al-Jābiriyah, Al Asimah https://t.co/tegA3NYoE1",29.317945,48.031403,A76m2,Hawalli,Jabriya
264253980,u'en',4/15/2018 0:35,"uI''m at South Surra in Kuwait city, Kuwait w/ @a_alsabeaa https://t.co/KEzkPGrJgw,",29.284267,48.01337,S76__xx,Hawalli,Hitteen
8.06E+17,tl,3/21/2019 21:44,"I''m at % Arabica Abu Al-Hasaniya in Abu Al-Hasaniya, Mubarak Al-Kabeer Governorate https://t.co/lPL1bWsEGu",28.666943,48.375263,Mohammed_naif19,Ahmadi,Sabah Al-Ahmad Al-Bahrya
7.77E+17,en,4/14/2019 10:00,I'm at College of Social Sciences | Kuniv in Kuwait City w/ @malsuwait6_ https://t.co/7nYwM5ENH2,29.284622,48.0037,jriu_,Hawalli,Zahra
7.30E+17,u'en',1/15/2018 22:57,"uI''m at Love street in Kuwait City, Al Kuwayt https://t.co/4MA4Hoer3R,",29.344294,47.977543,AlQattan6x,Capital,Abdullah Al-Salem
2724998400,ca,12/13/2019 21:17,"الجناعي 💍 العبيد (@ Al-Hamra Hotel in Kuwait City, Al Kuwayt) https://t.co/SFJjldpMWH",29.379717,47.993393,shajanse,Capital,Sharq
1.02E+18,en,10/22/2019 17:04,"I''m at Sky Zone in Al Kuwayt, Al Farwaniyah https://t.co/hErXB7oQas",29.306278,47.93586,Deema_3a,Farwaniya,Al-Rai
2715128800,u'ar',02/07/2018 17:18,"u''@Hossin_ka @B_A_TT ( تأتي الخافيات الجميلات ، متسربات مع شعاع الصباحات ) .'',",29.31515,47.900166,mohaammad30,Capital,Mubarakiya Camps
7.53E+17,u'en',01/01/2019 23:04,"uI''m at Al Sabah Hospital in kuwait city, Al Asimah https://t.co/S9V7DXBikP,",29.326746,47.901985,mohd_alkanderi,Capital,Shuwaikh Health
1.04E+18,en,3/25/2019 12:39,"I''m at McDonald''s in Al Kuwayt, Al Farwaniyah https://t.co/Bxb7J7susx",29.132256,48.108047,Lule5x_,Ahmadi,Fahed Al-Ahmed
1404546400,u'en',6/29/2018 14:08,"uI''m at Starbucks in Nuzha, Al Asimah https://t.co/4IzA3VSVgO,",29.340885,47.998405,hessakhattafya,Capital,Nuzha
8.18E+17,u'en',9/17/2018 8:07,"uI''m at College of Health Sciences https://t.co/AQkwKQVSFO,",29.3283,47.912407,xi56_,Capital,Shuwaikh Education
7.24E+17,en,09/05/2019 20:41,"I''m at TNT Coffee in Kuwait City, Al Kuwayt w/ @fortytwo42x_ https://t.co/o1MQUOcRPV",29.373543,47.970394,fxoo16,Capital,Qibla
3213302500,u'tl',01/11/2018 20:16,"uI''m at Murouj in Sabhan, Kuwait City, Mubarak Al-kabeer https://t.co/vdAyIB4ddo,",29.261179,48.021957,rwn765,Mubarak Al-Kabeer,Wosta
2931581700,u'ca',5/25/2018 21:20,"uI''m at غراند أڤنيو in Kuwait, Al ‘Āşimah https://t.co/cwelSG9ZSK,",29.302889,47.938244,N__AlAjMi_,Farwaniya,Al-Rai
7.67E+17,u'en',11/24/2018 1:42,"uI''m at StarBucks (DriveThru) https://t.co/KkbQ5zUpDJ,",29.382578,47.99607,Raalh96,Capital,Sharq
251476340,u'en',01/09/2019 5:34,"u''Just posted a photo @ Al-Fardaws https://t.co/n4LhZGeJVH'',",29.2846,47.8744,majasker,Farwaniya,Firdous
7.83E+17,en,4/26/2019 18:57,"I''m at Four Seasons Hotel Kuwait in Kuwait City, Al Kuwayt https://t.co/NU8dwT1Wrb",29.315842,47.803562,alsabri93x,Capital,Doha
8.86E+17,u'und',6/22/2018 1:50,"uI''m at مطعم فريج صويلح in Salmiyah, Hawalli Governorate https://t.co/gpK8mjLfV7,",29.339195,48.067932,NasserAlr__,Hawalli,Salmiya
284210900,u'en',12/27/2017 20:17,"uI''m at Oxygen Gym in Sabah alsalem, Sabah Al Salem https://t.co/X7rfs47oVU,",29.265617,48.08238,NKM_x7,Mubarak Al-Kabeer,Sabah Al-Salem
1567674800,en,07/05/2019 22:33,"I''m at SeaShell Julai''a Hotel &amp; Resort in Kuwait, Al Ahmadi https://t.co/m7RgUNz0rb",28.879974,48.28338,nourahAalm,Ahmadi,Shalihat
8.86E+17,u'en',9/26/2018 19:25,"uI''m at The Promenade https://t.co/yTqZoAIjbG,",29.34672,48.011906,bouarki_ahmed8,Hawalli,Hawalli
9.59E+17,ar,09/09/2020 18:23,I'm at مستشفى المبارك قسم الحوادث in Aljabriya https://t.co/ATq7sJITmL,29.326109,48.034504,ha426xr,Hawalli,Jabriya
774383940,u'en',1/18/2018 19:22,"uI''m at Burger club https://t.co/Lxsbm9RT5Y https://t.co/hrygCoKDJ4,",29.313545,48.004547,K_AlDosery,Capital,Surra
328484960,u'en',11/19/2018 11:15,"uI''m at College of Basic Education in Al-Ardiya, Kuwait https://t.co/dohGOpVpNM,",29.276424,47.922966,I23x_,Farwaniya,Ardhiya - 6
7.80E+17,u'en',01/09/2019 16:25,"uI''m at @DarAlBaraa Clinic in Al Kuwayt, Hawalli Governorate https://t.co/unWzUjAqRk,",29.322462,48.014305,Shaikha736,Hawalli,Jabriya
630166200,ar,09/03/2019 9:27,I'm at جامعة الشدادية https://t.co/rWxxX492K7,29.259735,47.896206,ahq__24,Farwaniya,Farwania Region
1.01E+18,u'en',01/01/2019 23:27,"uI''m at Bora Bora Juice in Salmiya, Hawalli https://t.co/xMoyWYbjxX,",29.335293,48.089447,A76m2,Hawalli,Salmiya
1.04E+18,en,05/08/2022 13:24,Just posted a photo @ Kuwait https://t.co/8sHlSaDy5e,29.166668,47.6,Careers2GoQ8,Jahra,Kabed
8.40E+17,u'en',8/16/2018 22:07,"uI''m at Ananas in Kuwait City, Al Kuwayt w/ @_eif2 @y965x @k546x_ @ffalmutairi3 @threema6 https://t.co/mwRA5ny0zY,",29.368496,47.972267,Alazmiii6x,Capital,Qibla
2932868900,u'ar',1/26/2018 16:09,"u''ملاذ العُزاب \U0001f60c (@ أسواق القرين in صبحان, Mubarak Al-Kabeer) https://t.co/ENEgDVFbjG'',",29.19846,48.0491,salmanbloushii,Mubarak Al-Kabeer,South Wosta
8.71E+17,u'ca',12/14/2018 4:00,"u''اتفقد اوضاع المنطقه\U0001f602\U0001f44b\U0001f3fb (@ Burger King Sabah Alahmed in Al Ahmadi) https://t.co/mZgIkpg7fi'',",28.801977,48.063103,pandakw31,Ahmadi,Sabah Al-Ahmad
2595169000,u'en',01/06/2018 0:51,"uI''m at Khaitan https://t.co/F4Ohy8ASkn,",29.292505,47.97659,alansarii32,Farwaniya,Khaitan
7.00E+17,u'en',01/01/2018 0:27,"uThat''s how I start my year \U0001f60d\U0001f495\U0001f495\U0001f44f\U0001f3fb (@ McDonald''s in Al Farwaniyah Governate) https://t.co/SmNGyuW0tg,",29.292847,47.97145,itsrawan_x,Farwaniya,Khaitan
2377135400,u'en',1/21/2019 19:20,"uI''m at @Starbucks in Al Zour, Al Ahmadi https://t.co/7Vp0lj26K4,",28.731499,48.28498,Ta_alkandery,Ahmadi,kardan hafera Al-fawar
7.47E+17,u'en',12/22/2018 12:57,"uI''m at Australian College of Kuwait - @ack_live in Mubarak Al-Abdullah, Hawalli Governorate https://t.co/AdfqKbUuki,",29.276281,48.051926,Da_lalx,Hawalli,Mubarak Al-Abdullah Al-Gaber
580090900,u'ar',4/16/2018 8:58,"uI''m at الادارة العامة للشئون المالية وزارة الداخلية https://t.co/C1CdnQLbb1,",29.295155,47.925274,broura_OM,Farwaniya,Ardhiya - 6
7.11E+17,u'en',11/26/2018 7:57,"uI''m at Al-Jazaer High School in Kuwait, Al Asimah https://t.co/CRNkMpFULJ,",29.352604,47.9701,httpwals,Capital,Shammiya
1845317400,u'ar',2/27/2018 9:59,"uI''m at جامعة الكويت -كلية الحقوق https://t.co/N6xn2q6gFr,",29.337385,47.910973,naalturkii,Capital,Shuwaikh Education
1927779800,u'ar',09/08/2018 17:00,"uI''m at اشارة الرابع مع الملك فهد https://t.co/5KCHPbdrE2,",29.323374,48.011147,alshatti260,Capital,Rawda
8.93E+17,u'ar',01/07/2019 22:15,"uI''m at بيت الخفوق والعشوق https://t.co/5h4z8qX3jC,",29.298965,47.87732,M6x5x,Farwaniya,Andalous
9.35E+17,tl,11/15/2019 21:32,"I''m at % Arabica Abu Al-Hasaniya in Abu Al-Hasaniya, Mubarak Al-Kabeer Governorate https://t.co/7WjGz4TflN",29.19516,48.109615,sandoos67,Mubarak Al-Kabeer,Abu Ftaira
1.04E+18,ar,06/06/2020 14:07,نسيت شلون استخدم البرنامج 🏃🏻‍♂️💔 (@ Trolley) https://t.co/TbAq8UhEZn,29.26571,48.087006,Skuniv_q8,Mubarak Al-Kabeer,Sabah Al-Salem
2424788500,u'en',3/14/2018 20:20,"uI''m at Egaila Block 3 in Ahmadi https://t.co/NHM1UFAB3B,",29.166374,48.105484,nfnf4d,Ahmadi,Egaila
2950417400,ar,10/24/2019 4:27,صارت (@ قهاوي الرقعي) https://t.co/VYvPtqUAL6 https://t.co/GQqFzIDn6f,29.306673,47.91784,ahmedkw_alka,Farwaniya,Riggae
636814800,en,3/27/2019 20:48,I'm at Starbucks Platinum in Mubarak Al-kabeer https://t.co/VGKI0E4t4Y,29.164566,48.09937,bashour93,Ahmadi,Egaila
3247479300,en,12/31/2019 11:25,"I''m at Bartone in Kuwait City, Al Kuwayt https://t.co/InLQLG4Voa",29.38452,47.991467,Athby1_,Capital,Sharq
8.16E+17,en,01/09/2020 23:27,"I''m at T.G.I. Friday''s in Kuwait, Hawalli Governorate https://t.co/R6tjDJKyPV",29.370054,48.013187,b23xx4,Capital,Bned Al-Gar
985535550,ar,8/28/2019 20:29,كفو كفو 👍🏻👍🏻كليناهم كليناهم 😍#الكويت_الشرطة https://t.co/hBKtFeRH5W,29.342703,47.953156,Q8E_86,Capital,Keefan
7.48E+17,en,09/11/2019 7:56,I'm at Sa'ad Bin Rabee'e Highschool in Kuwait City https://t.co/Mw0k0Y2j0s,29.297977,47.800095,4alyousef,Jahra,Qairawan
9.55E+17,u'en',3/16/2018 18:29,"uI''m at Bartone in Kuwait City, Al Kuwayt https://t.co/jhqDrNQmWr,",29.384466,47.99162,THREE57_,Capital,Sharq
611696640,u'ca',4/28/2018 16:22,"u''شخباري \U0001f605 (@ West Mishref Co-op) https://t.co/qwoIaujXjJ'',",29.273504,48.044716,osalmlifiy,Hawalli,Mubarak Al-Abdullah Al-Gaber
9.09E+17,u'und',12/29/2017 19:12,"uI''m at ديوان الدويش in Hawalli w/ @m7_alnaham https://t.co/iSWtVryb8G,",29.304726,48.015892,almohammed_,Hawalli,Al-Salam
